Index; CenterX; CenterY; CenterZ; NormalX; NormalY; NormalZ; RMS; Horiz_ext; Vert_ext; Surf_ext; Surface; Dip dir.; Dip; Family ind.; Subfamily ind.; 
554;110.837;100.482;93.8697;0.0524306;0.99862;-0.00315155;0.0668324;0.536782;0.64204;0.344635;0.0767454;183;89;0;0;
1094;131.423;75.5083;90.3476;0.016981;-0.51872;0.854776;0.0288497;0.880189;0.343397;0.302254;0.173056;178;31;0;0;
756;99.9639;110.758;89.0627;0.692309;0.714942;0.0978116;0.0332766;0.278458;0.334673;0.0931922;0.0649343;44;84;0;0;
1733;126.36;77.9771;86.4649;0.794568;0.603488;0.0668124;0.0396321;1.47422;0.861429;1.26993;0.686324;52;86;0;0;
644;126.557;77.8458;89.1467;0.347804;0.684536;-0.640658;0.0146481;0.46244;0.27626;0.127754;0.0659073;206;50;0;0;
2013;120.528;84.1632;89.0953;0.382504;0.681257;-0.624163;0.0448581;1.07088;1.27831;1.36893;0.569601;209;51;0;0;
914;126.528;79.583;90.9165;0.26408;0.941981;-0.207203;0.0388851;0.711734;0.485847;0.345794;0.21456;195;78;0;0;
24;110.665;100.743;94.0029;0.791841;0.283374;0.541006;0.0207129;0.536365;0.483393;0.259275;0.121779;70;57;0;0;
1029;119.769;84.7179;89.1367;0.962154;0.272234;-0.0121776;0.0345575;0.291693;0.337611;0.0984788;0.053847;254;89;0;0;
553;104.111;106.533;91.3515;0.927609;0.361736;-0.0932118;0.0276899;0.31881;0.229185;0.0730667;0.0625506;248;84;0;0;
236;98.9924;115.264;87.7984;-0.592008;0.108002;0.798663;0.0241928;0.226067;0.236971;0.0535713;0.042365;280;36;0;0;
551;108.09;97.0274;85.3343;0.655841;0.0965061;-0.748705;0.0322755;0.359724;0.316192;0.113742;0.0606085;261;41;0;0;
19;109.746;99.4009;90.8463;-0.00675102;-0.0399347;0.999179;0.0054328;0.0540987;0.329881;0.0178461;0.00340572;189;2;0;0;
2012;115.51;87.8263;86.7571;0.832983;0.418119;-0.362375;0.0506363;1.04665;1.66822;1.74604;0.958188;243;68;0;0;
547;128.385;76.8611;89.6947;0.554771;0.530008;-0.641343;0.0371403;0.405743;0.207582;0.0842249;0.0556609;226;50;0;0;
198;118.25;86.5285;89.3591;-0.288091;-0.169033;0.942566;0.00852801;0.306623;0.249683;0.0765586;0.0509466;239;19;0;0;
546;102.967;112.204;92.6966;0.964532;0.243123;0.102807;0.0209729;0.356631;0.520451;0.185609;0.124425;75;84;0;0;
545;117.728;86.8548;89.4167;0.0744913;0.878946;-0.471068;0.0291728;0.248398;0.242021;0.0601173;0.0544075;184;61;0;0;
543;116.398;86.3962;88.0554;0.500294;0.831417;-0.241767;0.0272224;0.302676;0.358803;0.108601;0.0541121;211;76;0;0;
542;123.748;79.5956;87.581;-0.243115;0.922639;-0.299386;0.0313067;0.302784;0.225147;0.0681708;0.0552268;165;72;0;0;
706;109.16;99.6205;89.5342;0.762329;-0.630806;-0.1447;0.0311846;0.297277;0.310742;0.0923765;0.0717832;309;81;0;0;
541;102.152;108.72;90.8888;0.954301;0.279482;-0.105826;0.0209;0.320713;0.294109;0.0943248;0.0680429;253;83;0;0;
540;105.537;104.187;89.7752;0.170236;-0.61914;0.766606;0.0156713;0.499964;0.207275;0.10363;0.0822076;164;39;0;0;
1386;115.083;88.2924;86.9455;0.742063;0.664858;-0.0854799;0.0362439;0.817407;0.670155;0.547789;0.300839;228;85;0;0;
1839;97.6895;115.489;85.0644;0.569944;0.586814;-0.575164;0.0458503;0.54157;0.991407;0.536917;0.273416;224;54;0;0;
1157;125.209;80.6093;90.8457;-0.0801208;-0.329273;0.94083;0.0109699;0.933844;0.706888;0.660124;0.332997;193;19;0;0;
1337;129.824;76.8753;88.8564;0.638607;0.752221;0.162312;0.0332804;0.420139;0.501856;0.210849;0.149392;40;80;0;0;
929;135.87;70.6112;88.0882;0.936014;0.309957;-0.166747;0.0228776;0.295031;0.346279;0.102163;0.0619166;251;80;0;0;
1713;115.391;88.7219;87.8552;0.19869;0.87794;-0.435595;0.0401761;0.466269;0.753688;0.351421;0.194704;192;64;0;0;
1419;113.447;91.4156;88.3075;0.275222;0.695112;-0.664133;0.0141548;0.526319;0.316226;0.166436;0.132918;201;48;0;0;
537;116.387;87.1472;87.7907;0.196225;0.972458;-0.12578;0.0251215;0.373575;0.330283;0.123385;0.0587002;191;82;0;0;
1204;98.6781;114.241;86.3154;0.895958;-0.0655013;0.439283;0.036208;0.780253;0.671482;0.523926;0.27183;94;63;0;0;
534;100.487;111.197;89.8173;-0.116539;-0.181056;0.976543;0.0278966;0.463216;0.312117;0.144578;0.0663302;212;12;0;0;
533;102.198;106.547;87.7653;0.983629;0.163992;-0.0746989;0.0296275;0.303819;0.249454;0.0757887;0.062297;260;85;0;0;
1587;109.528;99.4294;92.9912;0.705968;0.440895;-0.554275;0.0363969;1.16035;0.417233;0.484135;0.319986;238;56;0;0;
555;119.222;85.2177;89.52;0.645706;0.700043;-0.304964;0.0367771;0.352527;0.209617;0.0738955;0.054902;222;72;0;0;
1943;100.216;112.09;89.5674;-0.638708;-0.258743;0.724641;0.0430849;0.951307;0.555625;0.52857;0.314324;247;43;0;0;
1813;121.913;80.7491;85.717;-0.145111;-0.0841882;0.985827;0.0395794;4.17866;1.67984;7.01947;3.62574;239;9;0;0;
707;116.117;89.5695;91.8408;0.598532;0.799164;0.0556488;0.0241891;0.359778;0.218134;0.07848;0.0686135;36;86;0;0;
532;121.928;81.539;85.8617;-0.560728;-0.0944681;0.822593;0.0121387;0.244824;0.354956;0.0869017;0.0682966;260;34;0;0;
1968;108.503;97.1819;86.2547;0.829048;0.557576;-0.0422821;0.0340422;1.28673;1.20838;1.55486;1.10247;236;87;0;0;
1035;98.937;113.226;87.1751;0.205732;0.923714;-0.323152;0.0185812;0.491218;0.312868;0.153687;0.0589447;192;71;0;0;
530;125.638;78.9906;87.7018;0.0883505;0.974982;-0.20397;0.0211814;0.593652;0.516519;0.306633;0.0525272;185;78;0;0;
559;102.722;107.323;90.7429;-0.0305101;0.97055;0.238958;0.0232983;0.665845;0.434893;0.289572;0.0597376;358;76;0;0;
1525;131.745;75.1527;89.9395;-0.540072;-0.210081;0.814977;0.0342695;0.823134;1.25586;1.03375;0.516383;248;35;0;0;
527;128.617;76.538;88.3105;0.20046;0.946575;0.25261;0.0487973;0.251056;0.526018;0.13206;0.103024;11;75;0;0;
628;126.57;78.1569;89.5281;0.321076;0.921992;0.216426;0.0072057;0.267594;0.269582;0.0721384;0.0670817;19;77;0;0;
1579;114.169;92.3139;91.8547;0.804516;0.0856194;0.587727;0.0258478;0.823939;0.403359;0.332343;0.255243;83;54;0;0;
525;123.802;82.0728;91.3969;0.807838;0.333949;-0.485671;0.0335372;0.290898;0.318581;0.0926745;0.0563591;247;60;0;0;
658;111.124;93.908;88.5947;0.949905;0.221294;0.220704;0.00641977;0.353584;0.251119;0.0887917;0.0837228;76;77;0;0;
949;125.325;79.7429;90.3857;0.0674698;-0.532099;0.84399;0.020207;0.292905;0.339036;0.0993053;0.0810149;172;32;0;0;
380;116.73;89.173;91.1066;0.416012;0.411053;0.811153;0.00787448;0.342505;0.154573;0.0529419;0.0327691;45;35;0;0;
279;109.046;96.4415;86.6665;0.985535;0.169318;0.0072435;0.0108351;0.174906;0.261115;0.0456707;0.0373161;80;89;0;0;
73;103.838;111.338;93.4818;0.743864;-0.664784;-0.0687681;0.0272535;0.157699;0.285688;0.0450527;0.0212558;311;86;0;0;
965;99.0104;117.116;90.5039;0.730085;0.647352;-0.218889;0.0391618;0.677661;0.491393;0.332997;0.205064;228;77;0;0;
633;136;71.4948;89.6827;-0.0498927;0.997604;0.0479243;0.0187121;0.336715;0.189679;0.0638678;0.0598619;357;87;0;0;
1183;103.268;108.263;92.0375;-0.622981;-0.0769011;0.778448;0.038974;0.349243;0.272;0.0949938;0.0477641;262;38;0;0;
515;129.897;76.1289;88.0623;-0.0900057;-0.06452;0.993849;0.018456;0.661726;0.472575;0.312715;0.0905617;234;6;0;0;
514;130.303;76.2279;90.1745;0.148308;0.823227;-0.547999;0.0316452;0.27044;0.321694;0.0869989;0.0626527;190;56;0;0;
425;102.35;107.655;90.4318;0.831048;0.300681;-0.46792;0.0403642;0.280452;0.199607;0.0559801;0.0340442;250;62;0;0;
513;105.075;100.147;84.9701;-0.26644;0.18901;0.945138;0.0256972;0.404365;0.430824;0.17421;0.0949836;305;19;0;0;
147;101.773;107.145;85.0128;0.282092;0.0351163;0.958745;0.0257324;0.237843;0.23207;0.055196;0.0425559;82;16;0;0;
512;101.985;107.907;90.1509;0.991585;-0.111397;-0.0659503;0.0214903;0.451044;0.396486;0.178833;0.0788101;276;86;0;0;
509;102.06;108.624;90.6722;-0.0982758;-0.419783;0.902288;0.00853843;0.329291;0.376901;0.12411;0.0948423;193;25;0;0;
506;110.665;93.1398;85.4082;-0.523028;0.574953;0.629183;0.0203825;0.404786;0.342655;0.138702;0.0717408;317;51;0;0;
489;105.648;106.118;93.381;0.91755;0.202374;-0.342266;0.0286798;0.356387;0.271553;0.0967777;0.032372;257;69;0;0;
757;98.4561;116.844;88.43;0.932202;-0.341917;-0.118713;0.0336896;0.503618;0.277044;0.139525;0.105122;290;83;0;0;
1536;110.913;92.8136;85.3787;-0.0635118;0.820976;-0.567419;0.0203247;0.515027;0.330268;0.170097;0.143174;175;55;0;0;
823;104.099;106.56;90.568;0.346848;0.900095;-0.263677;0.0382977;0.291115;0.256071;0.0745462;0.0582209;201;74;0;0;
758;98.7311;116.025;88.7044;-0.558334;0.124678;0.820194;0.0251546;0.57878;0.366956;0.212387;0.0999639;282;34;0;0;
1087;116.941;89.393;90.6355;0.535798;0.819109;-0.204894;0.0327672;0.305277;0.268834;0.0820691;0.0564847;213;78;0;0;
500;115.03;90.04;90.0282;0.719063;0.688858;0.0917813;0.0240687;0.202765;0.200661;0.040687;0.028498;46;84;0;0;
498;111.008;100.615;93.9863;0.476483;0.754233;0.45177;0.0383154;0.28079;0.242307;0.0680375;0.0366651;32;63;0;0;
1546;113.583;90.4816;86.8434;0.927712;0.343387;-0.146409;0.0332614;0.313381;0.533135;0.167074;0.111543;249;81;0;0;
497;101.593;113.065;91.7223;-0.223133;0.854407;0.469254;0.0340232;0.406375;0.243258;0.098854;0.033381;345;62;0;0;
1075;106.998;102.367;91.4026;0.693721;0.547971;0.467417;0.020532;0.509006;0.415959;0.211725;0.152832;51;62;0;0;
494;102.825;114.246;92.7467;0.51473;-0.701255;-0.493249;0.0311174;0.403739;0.604942;0.244239;0.0429706;323;60;0;0;
523;131.657;75.4591;90.0249;-0.141805;-0.461498;0.875735;0.015169;0.34234;0.266222;0.0911385;0.0648706;197;28;0;0;
1194;111.486;93.0916;87.9636;0.935581;0.280909;0.21396;0.0163763;1.1291;0.637053;0.719298;0.359016;73;77;0;0;
682;107.58;100.75;89.21;-0.271488;-0.527157;0.805233;0.0093699;0.358152;0.268763;0.0962581;0.0694894;207;36;0;0;
1142;132.68;74.5045;90.8965;-0.49069;-0.45944;0.740364;0.0472551;0.335021;0.369468;0.123779;0.0739161;226;42;0;0;
1118;131.727;74.0811;88.6134;0.735928;0.664001;0.132333;0.0239225;0.4109;0.201965;0.0829872;0.0621441;47;82;0;0;
1900;106.062;100.72;86.6563;0.85615;0.320763;-0.405115;0.0135828;0.711438;0.452506;0.32193;0.275483;249;66;0;0;
491;100.536;115.848;92.3475;0.595011;0.554278;-0.582012;0.0342385;0.261574;0.251738;0.065848;0.0395603;227;54;0;0;
466;106.965;105.979;94.2123;0.579486;0.793956;-0.183929;0.0501681;0.272897;0.238947;0.0652081;0.0551584;216;79;0;0;
2070;102.007;111.297;91.8632;0.119799;0.977368;-0.174353;0.0508037;0.692696;0.834855;0.5783;0.34423;186;79;0;0;
1777;108.615;100.105;89.03;-0.388652;-0.511329;0.76648;0.0150737;0.930378;0.90399;0.841052;0.418388;217;39;0;0;
487;103.381;108.084;92.0132;-0.330553;-0.62073;0.710935;0.0155212;0.269264;0.186276;0.0501573;0.032083;208;44;0;0;
1017;112.575;94.01;92.5156;-0.0918917;0.982386;0.162706;0.0309008;0.36989;0.218712;0.0808992;0.0597475;354;80;0;0;
1332;111.181;92.8292;90.6796;0.800152;0.519093;-0.300499;0.0187747;0.426579;0.42228;0.180136;0.148349;237;72;0;0;
1566;103.561;106.773;90.3414;0.576237;0.675379;0.460233;0.0306757;0.39404;0.527344;0.207794;0.146571;40;62;0;0;
607;124.397;80.7324;90.6299;0.867165;0.410778;-0.281577;0.0350285;0.305281;0.333088;0.101685;0.0634338;244;73;0;0;
484;133.285;73.0017;89.8016;0.376964;0.0552056;0.924581;0.0313016;0.554078;0.420207;0.232828;0.109806;81;22;0;0;
1323;101.908;107.924;89.8808;0.907843;0.135156;-0.39693;0.0417074;0.392641;0.405029;0.159031;0.128404;261;66;0;0;
1011;125.016;79.0526;87.8898;-0.369894;0.921605;-0.117573;0.0206472;0.288238;0.288148;0.0830551;0.0726537;158;83;0;0;
193;109.696;93.1356;85.111;0.781774;0.271419;0.561393;0.0331527;0.25751;0.172867;0.0445151;0.0206808;70;55;0;0;
1917;106.581;102.3;89.5664;0.892019;0.434851;-0.123316;0.0612843;4.65455;3.83741;17.8614;6.21427;244;82;0;0;
483;112.013;96.6702;93.0428;0.121964;0.759617;0.638833;0.0475263;0.236105;0.323507;0.0763814;0.0479408;9;50;0;0;
1509;103.689;111.025;93.2731;0.814484;0.140054;-0.563028;0.0295487;0.377665;0.539905;0.203904;0.138646;260;55;0;0;
446;111.905;92.2552;87.5677;0.147094;0.988539;-0.0339842;0.0333338;0.570642;0.555428;0.316951;0.0257838;188;88;0;0;
1261;104.691;100.397;85.0435;0.201043;0.947617;-0.2482;0.0273793;0.494882;0.450923;0.223153;0.120666;191;75;0;0;
1218;99.3612;115.025;88.8091;0.963946;-0.227637;-0.137805;0.0356334;0.911114;0.987871;0.900063;0.599387;283;82;0;0;
1698;113.951;92.1433;90.611;0.645923;0.478;-0.595231;0.0528735;0.978809;1.27949;1.25238;0.643016;233;53;0;0;
482;111.728;97.3465;93.1999;0.686504;0.131647;-0.715109;0.0206516;0.230148;0.287363;0.0661362;0.028356;259;44;0;0;
1531;126.823;77.1991;88.3425;-0.025838;0.495178;0.868407;0.0264267;0.544254;0.308769;0.168049;0.130511;357;29;0;0;
925;129.619;76.9966;88.7894;0.091207;0.994711;-0.0472455;0.0187307;0.304958;0.320923;0.0978679;0.0695992;185;87;0;0;
895;118.997;85.1077;88.4288;0.521256;0.80731;-0.276662;0.037529;0.305915;0.28818;0.0881587;0.0569146;212;73;0;0;
560;128.167;77.1675;90.2449;0.512357;0.800592;0.310714;0.0463652;0.459669;0.36528;0.167908;0.0616665;32;71;0;0;
1193;127.239;76.6127;86.7463;0.64628;0.762854;-0.0193956;0.0287466;0.548519;0.284172;0.155874;0.147485;220;88;0;0;
42;101.996;109.691;91.1831;-0.41486;-0.225609;0.881472;0.00316455;0.185902;0.118703;0.0220671;0.0166716;241;28;0;0;
479;122.313;80.6455;88.4664;0.376604;0.894317;-0.241594;0.0233273;0.389525;0.239122;0.0931443;0.0349694;202;76;0;0;
478;123.051;79.7151;86.2619;0.354807;-0.912092;0.205426;0.0241074;0.213165;0.794345;0.169326;0.0357547;158;78;0;0;
899;103.461;103.92;85.6705;0.93501;0.348924;-0.0633107;0.0253212;0.23376;0.297945;0.0696476;0.0562378;249;86;0;0;
475;107.975;104.791;93.7792;-0.314283;-0.530788;0.787077;0.0321641;0.331243;0.262062;0.0868061;0.0480783;210;38;0;0;
132;99.8152;114.943;89.6713;0.44487;0.876085;-0.185919;0.0218984;0.232805;0.160745;0.0374224;0.0261395;206;79;0;0;
333;118.331;86.4019;90.7677;0.902174;0.41704;0.110269;0.0172548;0.219969;0.311747;0.0685746;0.0283762;65;83;0;0;
1838;108.564;102.868;93.6217;-0.547552;-0.235446;0.802964;0.0298352;0.883548;0.659806;0.582971;0.414944;246;36;0;0;
438;104.917;105.557;91.2657;-0.486421;0.106521;0.867207;0.0354914;0.257856;0.39056;0.100708;0.0611577;282;29;0;0;
1965;109.673;95.783;86.4977;0.918037;0.338557;-0.206365;0.0408027;0.718077;0.65347;0.469242;0.247675;249;78;0;0;
474;123.279;79.8329;87.8795;0.728122;0.682579;-0.0626518;0.0303286;0.369094;0.506954;0.187114;0.0728674;226;86;0;0;
1423;114.428;90.3952;89.9082;0.897331;0.141213;-0.418158;0.0250517;0.656271;0.362204;0.237704;0.188676;261;65;0;0;
727;107.209;101.914;91.2372;0.717956;-0.61254;-0.330656;0.0160355;0.381942;0.3936;0.150332;0.113522;310;70;0;0;
552;105.664;102.844;88.5018;0.528377;0.376906;0.760762;0.0310807;0.386178;0.205221;0.079252;0.0522195;54;40;0;0;
1085;122.513;80.1972;88.0487;0.171057;0.972859;-0.155838;0.0250735;0.297627;0.479839;0.142813;0.126159;189;81;0;0;
1656;109.198;102.243;94.0285;0.949821;0.28803;-0.121983;0.033692;0.875672;0.681135;0.596451;0.210049;253;82;0;0;
465;134.971;72.1075;91.6211;0.1443;0.14097;0.979441;0.0207798;0.240655;0.176295;0.0424261;0.0283053;45;11;0;0;
896;136.139;72.0657;91.0062;-0.0099383;0.729004;-0.684438;0.0377;0.341415;0.553543;0.188988;0.0666191;179;46;0;0;
1628;121.413;83.2106;90.8681;0.281885;0.797838;-0.532912;0.0302529;0.440616;0.482985;0.212811;0.128916;199;57;0;0;
1432;113.886;90.4865;86.7541;-0.316243;0.856596;0.407717;0.0167198;0.44585;0.375517;0.167424;0.145007;339;65;0;0;
464;117.338;86.8189;89.8477;0.890308;0.208922;0.404602;0.00500501;0.258805;0.233549;0.0604438;0.0377052;76;66;0;0;
461;106.241;105.862;93.6238;-0.20246;0.429384;0.880136;0.0316932;0.232764;0.319932;0.0744686;0.0373282;334;28;0;0;
890;103.713;104.857;87.1716;0.881665;0.402424;0.246416;0.0184805;0.778255;0.327007;0.254495;0.157131;65;75;0;0;
459;117.64;90.0304;92.4336;-0.0731551;0.879916;0.469463;0.0323527;0.314903;0.22711;0.0715176;0.0419244;355;62;0;0;
1977;98.916;116.731;89.2501;0.747475;0.350296;-0.564424;0.0450522;1.79091;1.4784;2.64768;1.29555;244;55;0;0;
458;129.173;77.349;90.9268;-0.192424;0.271646;0.942964;0.0327874;0.187507;0.347445;0.0651482;0.0169296;324;19;0;0;
2072;108.287;103.61;93.9785;0.676333;0.614503;-0.406152;0.0357311;1.37561;1.05138;1.44628;0.9406;227;66;0;0;
504;114.53;92.8114;92.5895;0.156461;0.98369;-0.0887404;0.0255813;0.28325;0.360998;0.102253;0.0318214;189;84;0;0;
201;107.734;104.326;93.6207;0.789994;-0.0533222;-0.610792;0.0209934;0.424768;0.195122;0.0828814;0.0394758;273;52;0;0;
1113;111.767;95.245;92.2657;0.699785;0.317706;-0.639815;0.0349558;0.529827;0.296719;0.15721;0.0695168;245;50;0;0;
593;107.242;101.748;91.461;-0.105136;-0.0555742;0.992904;0.0299948;0.50712;0.587656;0.298012;0.0538963;242;6;0;0;
456;101.539;108.708;87.7298;-0.195332;0.855599;-0.47937;0.0120066;0.229505;0.213867;0.0490835;0.03583;167;61;0;0;
676;102.722;106.998;89.5657;-0.183133;-0.192188;0.964119;0.0333479;0.484066;0.368715;0.178482;0.0513854;223;15;0;0;
454;118.253;86.5195;90.7494;0.626444;0.778123;0.0457419;0.025436;0.273016;0.268775;0.0733798;0.0433243;38;87;0;0;
878;114.369;90.923;88.6433;0.565555;0.821721;0.0701584;0.0327175;0.314931;0.258503;0.0814107;0.062831;34;85;0;0;
335;117.891;87.6489;91.7334;0.905324;0.129702;-0.404433;0.0289052;0.296418;0.29793;0.0883118;0.0241486;261;66;0;0;
749;103.221;103.06;85.0397;-0.117471;0.925917;-0.358996;0.0113658;0.274941;0.312995;0.0860549;0.0757209;172;68;0;0;
1097;108.546;100.961;90.8201;0.925136;0.326217;-0.194179;0.0260152;0.24893;0.293078;0.072956;0.0604626;250;78;0;0;
448;100.062;110.875;85.4425;-0.299643;0.634393;0.712573;0.0354421;0.240065;0.342097;0.0821254;0.0259063;334;44;0;0;
447;115.055;89.9045;90.0312;0.919036;0.162917;0.358931;0.00371035;0.155871;0.221177;0.0344752;0.0313301;79;68;0;0;
1918;108.41;98.085;87.3085;0.681143;0.445026;-0.581374;0.0730876;3.43462;2.68045;9.20632;3.54009;236;54;0;0;
1412;122.991;81.7263;89.7445;0.386026;0.518931;-0.762689;0.0196936;0.729921;0.572985;0.418234;0.237658;216;40;0;0;
981;107.488;101.582;90.7329;0.701179;0.604743;0.377669;0.0303123;0.38189;0.400059;0.152779;0.116797;49;67;0;0;
167;102.967;109.26;91.4225;0.789997;0.480128;-0.38129;0.0258291;0.205179;0.236191;0.0484614;0.0369264;238;67;0;0;
445;106.796;105.855;93.8212;-0.12972;0.99154;0.00453346;0.0215713;0.206946;0.364155;0.0753603;0.0286445;352;89;0;0;
1822;99.5239;111.447;84.9994;0.730579;0.278156;-0.623605;0.0381594;0.611051;0.668221;0.408317;0.290943;249;51;0;0;
450;112.743;94.2328;92.468;0.238055;0.500734;-0.832223;0.0376347;0.369411;0.378333;0.13976;0.038268;205;33;0;0;
728;112.825;91.1563;87.3767;0.31796;0.940661;-0.118571;0.0365774;0.452513;0.263946;0.119439;0.0428057;198;83;0;0;
892;120.092;83.6432;88.4028;0.60778;0.793923;0.0170011;0.0364077;0.368305;0.292042;0.10756;0.0509239;37;89;0;0;
442;122.517;81.5297;89.2168;-0.239939;0.95739;0.160727;0.0126539;0.181425;0.223773;0.0405979;0.0380226;345;80;0;0;
751;109.701;97.4104;87.8273;0.400016;0.860604;-0.315196;0.0415306;0.560879;0.339939;0.190665;0.0562463;204;71;0;0;
886;100.44;110.033;88.0725;0.859935;-0.401997;-0.314501;0.013664;0.291167;0.325853;0.0948777;0.0783819;295;71;0;0;
746;113.91;93.5881;92.1768;0.803019;-0.135683;0.580302;0.00942602;0.268864;0.260699;0.0700926;0.0619202;99;54;0;0;
440;131.036;74.4726;86.8287;0.82038;0.236725;-0.520517;0.0388939;0.224814;0.292977;0.0658654;0.0500995;253;58;0;0;
136;111.407;94.5949;92.1783;0.442076;0.78629;0.431645;0.0233562;0.233371;0.180699;0.04217;0.0228872;29;64;0;0;
439;122.391;80.2829;87.9173;0.363074;0.926523;0.0986517;0.036088;0.379174;0.267203;0.101316;0.0510251;21;84;0;0;
41;136.473;71.8176;90.8684;-0.103143;-0.602286;0.791589;0.00366315;0.187329;0.0906235;0.0169764;0.0134723;189;37;0;0;
700;118.196;84.7367;86.3588;0.0304788;0.947391;0.318623;0.00535098;0.290037;0.21761;0.063115;0.0605291;1;71;0;0;
435;104.99;106.586;92.8848;0.709897;-0.157173;0.686544;0.0416151;0.258337;0.322965;0.0834339;0.0179097;102;46;0;0;
1482;127.007;78.9451;90.7768;0.84364;0.353912;-0.403754;0.0277769;0.561171;0.342123;0.19199;0.134627;247;66;0;0;
1677;107.447;101.278;90.0659;-0.11067;-0.654414;0.747994;0.0305939;0.723287;0.879115;0.635853;0.358217;189;41;0;0;
215;121.767;82.1167;86.9138;0.958658;-0.26087;0.113671;0.0143872;0.233558;0.182664;0.0426627;0.0389005;105;83;0;0;
1048;111.792;92.9126;88.5364;0.986537;0.163151;-0.0112602;0.0133016;0.349516;0.367409;0.128416;0.0836287;260;89;0;0;
432;125.414;79.8138;89.8824;-0.458854;0.822854;-0.335207;0.0195601;0.222112;0.203904;0.0452894;0.0367333;150;70;0;0;
1421;100.228;110.604;88.6817;0.88131;0.3942;0.260574;0.0335188;0.417006;0.533482;0.222465;0.134343;65;74;0;0;
502;127.212;78.31;90.8689;-0.548452;-0.0238571;0.835841;0.045989;0.603126;0.378096;0.228039;0.0786795;267;33;0;0;
368;109.921;100.918;93.822;0.874838;-0.470845;-0.11386;0.0589953;0.384427;0.366734;0.140982;0.0782577;298;83;0;0;
99;123.323;79.8089;87.7224;0.997864;0.0515072;0.0401849;0.00915724;0.203994;0.23842;0.0486363;0.0261206;87;87;0;0;
423;107.478;104.655;93.9157;-0.473551;0.877605;-0.0745584;0.0155001;0.554768;0.427237;0.237017;0.0742318;151;85;0;0;
430;115.386;89.6851;88.7623;0.793993;0.574988;-0.197394;0.0272716;0.234603;0.219718;0.0515464;0.0342016;234;78;0;0;
1367;99.878;113.398;88.7364;0.309842;0.904553;-0.292886;0.0411697;0.51822;0.462714;0.239788;0.166945;198;72;0;0;
1789;109.65;96.4775;87.034;-0.36064;-0.541398;0.759491;0.0328495;1.31;1.65909;2.1734;1.08273;213;40;0;0;
74;108.166;101.198;91.3695;0.991569;-0.0144869;-0.128764;0.00413811;0.245017;0.0918135;0.0224959;0.0160224;270;82;0;0;
1442;126.168;78.4013;87.7142;0.111773;0.993511;-0.0210168;0.0399463;0.334245;0.401486;0.134195;0.116095;186;88;0;0;
1365;102.254;113.929;92.3959;-0.667026;0.242026;0.704627;0.0578392;1.00578;1.71948;1.72942;0.640635;289;45;0;0;
750;100.857;111.419;90.0127;0.473203;0.81089;0.344291;0.035179;0.204788;0.409008;0.0837602;0.0634183;30;69;0;0;
1532;127.114;77.2368;87.3811;-0.0199751;0.983069;-0.182143;0.0355095;0.723733;0.750896;0.543448;0.100068;178;79;0;0;
427;132.908;73.4629;90.2097;0.685243;0.530007;-0.499535;0.0342043;0.482423;0.534572;0.25789;0.0459102;232;60;0;0;
426;131.785;76.0747;90.8762;-0.147086;-0.641445;0.752937;0.0319634;0.639179;0.4624;0.295556;0.108833;192;41;0;0;
779;122.2;81.4739;88.931;-0.293592;0.955915;0.00549932;0.0232419;0.301645;0.342344;0.103266;0.0717781;342;89;0;0;
199;114.721;89.695;89.6163;0.763307;0.584505;0.275166;0.0230704;0.237235;0.142342;0.0337685;0.0245355;52;74;0;0;
604;134.481;71.6637;86.6255;-0.508052;0.0505714;0.859841;0.0246919;0.205424;0.396491;0.081449;0.0662453;275;30;0;0;
